date,/g/11j4xt9hdf
2020-06-03,0.0
2020-06-04,10.963248897502089
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,6.746614706155132
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,5.90328786788574
2020-06-11,5.90328786788574
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,11.80657573577148
2020-06-17,0.0
2020-06-18,5.90328786788574
2020-06-19,5.90328786788574
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,5.90328786788574
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,6.746614706155132
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,9.276595220963305
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,7.589941544424523
2020-07-11,15.179883088849046
2020-07-12,7.589941544424523
2020-07-13,0.0
2020-07-14,6.746614706155132
2020-07-15,0.0
2020-07-16,6.746614706155132
2020-07-17,14.336556250579655
2020-07-18,0.0
2020-07-19,7.589941544424523
2020-07-20,0.0
2020-07-21,13.493229412310264
2020-07-22,14.336556250579655
2020-07-23,6.746614706155132
2020-07-24,7.589941544424523
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,6.746614706155132
2020-07-28,6.746614706155132
2020-07-29,7.589941544424523
2020-07-30,14.336556250579655
2020-07-31,7.589941544424523
2020-08-01,0.0
2020-08-02,7.589941544424523
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,6.746614706155132
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,8.433268382693914
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,6.746614706155132
2020-08-18,6.746614706155132
2020-08-19,6.746614706155132
2020-08-20,7.589941544424523
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,6.746614706155132
2020-08-26,6.746614706155132
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,5.90328786788574
2020-09-01,5.90328786788574
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,14.336556250579655
2020-09-05,0.0
2020-09-06,7.589941544424523
2020-09-07,0.0
2020-09-08,6.746614706155132
2020-09-09,13.493229412310264
2020-09-10,0.0
2020-09-11,21.926497795004178
2020-09-12,0.0
2020-09-13,7.589941544424523
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,32.889746692506264
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,16.023209927118437
2020-09-20,7.589941544424523
2020-09-21,5.90328786788574
2020-09-22,5.90328786788574
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,6.746614706155132
2020-09-26,0.0
2020-09-27,7.589941544424523
2020-09-28,29.0
2020-09-29,9.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,11.0
2020-10-04,0.0
2020-10-05,9.0
2020-10-06,18.0
2020-10-07,9.0
2020-10-08,38.0
2020-10-09,21.0
2020-10-10,22.0
2020-10-11,0.0
2020-10-12,9.0
2020-10-13,27.0
2020-10-14,17.0
2020-10-15,9.0
2020-10-16,9.0
2020-10-17,21.0
2020-10-18,0.0
2020-10-19,9.0
2020-10-20,0.0
2020-10-21,9.0
2020-10-22,10.0
2020-10-23,0.0
2020-10-24,11.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,19.0
2020-10-28,10.0
2020-10-29,0.0
2020-10-30,9.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,35.0
2020-11-04,0.0
2020-11-05,34.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,17.0
2020-11-11,18.0
2020-11-12,9.0
2020-11-13,28.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,9.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,9.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,9.0
2020-11-24,17.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,9.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,19.0
2020-12-02,0.0
2020-12-03,10.0
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,10.0
2020-12-07,9.0
2020-12-08,9.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,19.0
2020-12-15,0.0
2020-12-16,20.0
2020-12-17,10.0
2020-12-18,0.0
2020-12-19,23.0
2020-12-20,57.0
2020-12-21,43.0
2020-12-22,22.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,12.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,11.0
2020-12-30,0.0
2020-12-31,24.0
2021-01-01,0.0
2021-01-02,21.0
2021-01-03,10.0
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,18.0
2021-01-07,36.0
2021-01-08,18.0
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,9.0
2021-01-12,9.0
2021-01-13,27.0
2021-01-14,9.0
2021-01-15,29.0
2021-01-16,0.0
2021-01-17,10.0
2021-01-18,17.0
2021-01-19,9.0
2021-01-20,44.0
2021-01-21,0.0
2021-01-22,10.0
2021-01-23,21.0
2021-01-24,10.0
2021-01-25,26.0
2021-01-26,18.0
2021-01-27,0.0
2021-01-28,19.0
2021-01-29,20.0
2021-01-30,0.0
2021-01-31,11.0
2021-02-01,9.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,9.0
2021-02-05,19.0
2021-02-06,21.0
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,18.0
2021-02-10,9.0
2021-02-11,28.0
2021-02-12,20.0
2021-02-13,11.0
2021-02-14,21.0
2021-02-15,18.0
2021-02-16,18.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,11.0
2021-02-21,10.0
2021-02-22,0.0
2021-02-23,27.0
2021-02-24,18.0
2021-02-25,28.0
2021-02-26,28.0
2021-02-27,11.0
2021-02-28,42.0
2021-03-01,44.0
2021-03-02,37.0
2021-03-03,46.0
2021-03-04,55.0
2021-03-05,27.0
2021-03-06,21.0
2021-03-07,31.0
2021-03-08,17.0
2021-03-09,62.0
2021-03-10,100.0
2021-03-11,45.0
2021-03-12,37.0
2021-03-13,20.0
2021-03-14,38.0
2021-03-15,28.0
2021-03-16,38.0
2021-03-17,80.0
2021-03-18,54.0
2021-03-19,37.0
2021-03-20,21.0
2021-03-21,0.0
2021-03-22,17.0
2021-03-23,43.0
2021-03-24,37.0
2021-03-25,57.0
2021-03-26,30.0
2021-03-27,42.0
2021-03-28,21.0
2021-03-29,9.0
2021-03-30,39.0
2021-03-31,72.0
2021-04-01,11.0
2021-04-02,32.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,21.0
2021-04-06,43.0
2021-04-07,17.0
2021-04-08,36.0
2021-04-09,19.0
2021-04-10,12.0
2021-04-11,11.0
2021-04-12,17.0
2021-04-13,17.0
2021-04-14,18.0
2021-04-15,27.0
2021-04-16,0.0
2021-04-17,21.0
2021-04-18,21.0
2021-04-19,27.0
2021-04-20,19.0
2021-04-21,28.0
2021-04-22,10.0
2021-04-23,20.0
2021-04-24,13.0
2021-04-25,11.0
2021-04-26,9.0
2021-04-27,10.0
2021-04-28,20.0
2021-04-29,0.0
2021-04-30,11.0
2021-05-01,0.0
2021-05-02,20.0
2021-05-03,28.0
2021-05-04,19.0
2021-05-05,18.0
2021-05-06,28.0
2021-05-07,30.0
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,20.0
2021-05-11,10.0
2021-05-12,9.0
2021-05-13,9.0
2021-05-14,10.0
2021-05-15,12.0
2021-05-16,11.0
2021-05-17,9.0
2021-05-18,29.0
2021-05-19,19.0
2021-05-20,10.0
2021-05-21,0.0
2021-05-22,12.0
2021-05-23,11.0
2021-05-24,29.0
2021-05-25,10.0
2021-05-26,10.0
2021-05-27,30.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,14.8211297045156
2021-05-31,24.125505574572617
