date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-11-28,14.0,20.0,10.0,11.0,11.0,12.0,12.0,0.0,32.142857142857146,0.0,12.0,10.0,12.0,25.0,30.0,22.0,14.285714285714285,12.903225806451614,0.0,11.0,18.886623004509218
2020-11-29,57.0,31.0,29.0,21.0,57.0,35.0,49.0,35.0,65.47619047619048,22.0,25.0,50.0,49.0,25.0,0.0,22.0,14.285714285714285,0.0,34.0,12.0,44.04472925265644
2020-11-30,13.0,9.0,17.0,19.0,10.0,21.0,11.0,0.0,0.0,10.0,0.0,9.0,11.0,11.458333333333336,9.0,10.0,0.0,11.827956989247312,0.0,10.0,12.68842236441248
2020-12-01,13.0,9.0,9.0,10.0,20.0,21.0,22.0,16.0,0.0,10.0,22.0,18.0,0.0,0.0,18.0,20.0,13.095238095238097,23.655913978494624,0.0,0.0,17.036421039631946
2020-12-02,51.0,36.0,26.0,28.0,51.0,41.0,22.0,0.0,28.57142857142857,29.0,65.0,36.0,33.0,0.0,0.0,0.0,26.190476190476193,35.483870967741936,31.0,20.0,38.92748376970096
2020-12-03,13.0,36.0,26.0,19.0,20.0,10.0,32.0,32.0,28.57142857142857,19.0,32.0,18.0,11.0,11.458333333333336,0.0,10.0,25.0,11.827956989247312,31.0,31.0,29.01626224239153
2020-12-04,13.0,9.0,9.0,28.0,30.0,10.0,11.0,8.0,42.857142857142854,19.0,22.0,9.0,21.0,0.0,9.0,10.0,26.190476190476193,35.483870967741936,31.0,30.0,26.00044854352997
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,22.0,0.0,0.0,0.0,0.0,2.4014453900925337
2020-12-06,42.0,10.0,48.0,32.0,23.0,34.0,36.0,26.0,16.666666666666668,32.0,24.0,10.0,24.0,12.5,10.0,0.0,42.857142857142854,26.88172043010753,46.0,34.0,36.88519397369202
2020-12-07,13.0,27.0,17.0,19.0,20.0,10.0,11.0,0.0,28.57142857142857,19.0,11.0,27.0,11.0,44.79166666666666,27.0,50.0,0.0,23.655913978494624,20.0,10.0,27.07849003888535
2020-12-08,25.0,9.0,9.0,9.0,20.0,31.0,11.0,8.0,0.0,10.0,11.0,9.0,11.0,11.458333333333336,27.0,10.0,38.095238095238095,0.0,20.0,10.0,19.458916967856425
2020-12-09,25.0,18.0,0.0,9.0,20.0,21.0,11.0,23.0,28.57142857142857,19.0,43.0,9.0,11.0,0.0,18.0,20.0,13.095238095238097,47.31182795698925,20.0,20.0,26.170777469214748
2020-12-10,13.0,37.0,9.0,19.0,20.0,0.0,11.0,16.0,14.285714285714285,0.0,11.0,0.0,11.0,33.333333333333336,27.0,50.0,13.095238095238097,11.827956989247312,10.0,10.0,22.033591579998586
2020-12-11,13.0,19.0,28.0,20.0,22.0,0.0,12.0,17.0,15.476190476190474,20.0,23.0,28.0,35.0,0.0,9.0,10.0,0.0,25.806451612903228,22.0,0.0,22.22434286902662
2020-12-12,72.0,21.0,10.0,0.0,23.0,12.0,25.0,9.0,50.0,0.0,0.0,41.0,37.0,12.5,20.0,0.0,14.285714285714285,40.86021505376344,12.0,24.0,29.488769972282793
2020-12-13,14.0,0.0,10.0,33.0,35.0,23.0,37.0,0.0,33.333333333333336,11.0,25.0,10.0,37.0,63.54166666666666,31.0,69.0,14.285714285714285,26.88172043010753,23.0,12.0,35.3633670382521
2020-12-14,13.0,9.0,9.0,10.0,10.0,10.0,0.0,16.0,14.285714285714285,0.0,11.0,18.0,11.0,68.75,9.0,20.0,13.095238095238097,0.0,0.0,10.0,17.550107631735607
2020-12-15,26.0,9.0,18.0,40.0,21.0,21.0,0.0,17.0,0.0,41.0,34.0,0.0,23.0,22.91666666666667,9.0,21.0,13.095238095238097,12.903225806451614,43.0,21.0,27.349687797130013
2020-12-16,27.0,10.0,0.0,20.0,21.0,33.0,46.0,17.0,0.0,10.0,35.0,38.0,34.0,11.458333333333336,19.0,0.0,27.380952380952376,24.731182795698924,43.0,11.0,29.7619458128408
2020-12-17,55.0,40.0,47.0,42.0,33.0,45.0,24.0,26.0,32.142857142857146,42.0,24.0,39.0,83.0,12.5,10.0,0.0,57.14285714285714,65.59139784946237,56.0,55.0,54.87665453888362
2020-12-18,44.0,21.0,10.0,11.0,35.0,24.0,25.0,28.0,16.666666666666668,23.0,0.0,10.0,38.0,26.04166666666667,10.0,0.0,29.761904761904763,27.956989247311824,48.0,24.0,31.422545914899157
2020-12-19,63.0,57.0,54.0,24.0,100.0,91.0,55.0,39.0,72.61904761904762,24.0,81.0,11.0,27.0,56.25,11.0,50.0,64.28571428571429,59.13978494623656,51.0,25.0,70.67172200351936
2020-12-20,50.0,60.0,23.0,50.0,53.0,68.0,28.0,0.0,57.14285714285714,13.0,57.0,35.0,57.0,58.33333333333334,46.0,39.0,0.0,62.365591397849464,13.0,41.0,56.44035533842983
2020-12-21,87.0,73.0,100.0,55.0,35.0,72.0,100.0,63.0,100.0,100.0,100.0,52.0,100.0,52.08333333333334,31.0,23.0,73.80952380952381,67.74193548387096,82.0,70.0,100.0
2020-12-22,30.0,53.0,40.0,66.0,23.0,36.0,63.0,37.0,16.666666666666668,23.0,25.0,31.0,63.0,39.583333333333336,53.0,58.0,60.714285714285715,27.956989247311824,36.0,36.0,56.93313841203293
2020-12-23,31.0,45.0,11.0,23.0,0.0,13.0,27.0,10.0,54.76190476190475,12.0,40.0,0.0,27.0,27.08333333333333,0.0,0.0,32.142857142857146,0.0,51.0,25.0,29.860622716350747
2020-12-24,37.0,27.0,25.0,28.0,15.0,30.0,16.0,46.0,84.52380952380952,14.0,47.0,39.0,79.0,64.58333333333333,26.0,29.0,36.904761904761905,17.204301075268816,45.0,30.0,51.24588445272745
2020-12-25,100.0,43.0,41.0,15.0,0.0,16.0,69.0,37.0,45.23809523809525,30.0,51.0,42.0,0.0,35.416666666666664,56.0,62.0,20.238095238095237,55.91397849462365,49.0,64.0,57.89967219968366
2020-12-26,19.0,0.0,39.0,14.0,0.0,0.0,16.0,12.0,21.428571428571427,15.0,16.0,13.0,16.0,100.0,13.0,30.0,58.33333333333334,0.0,31.0,0.0,28.80077155902557
2020-12-27,53.0,13.0,0.0,26.0,28.0,29.0,15.0,0.0,0.0,40.0,15.0,13.0,15.0,31.25,37.0,28.0,17.857142857142858,0.0,29.0,14.0,28.12873145848552
2020-12-28,16.0,12.0,11.0,12.0,13.0,26.0,27.0,0.0,17.857142857142858,12.0,0.0,0.0,41.0,13.541666666666664,68.0,100.0,16.666666666666668,15.053763440860214,13.0,13.0,29.730537073405827
2020-12-29,64.0,34.0,44.0,48.0,51.0,53.0,55.0,30.0,73.80952380952381,37.0,27.0,56.0,55.0,13.541666666666664,0.0,12.0,65.47619047619048,60.21505376344086,65.0,52.0,62.370926787698565
2020-12-30,16.0,12.0,34.0,25.0,40.0,0.0,14.0,20.0,19.047619047619047,13.0,56.0,23.0,28.0,29.16666666666667,35.0,39.0,16.666666666666668,0.0,13.0,26.0,31.94137819410173
2020-12-31,88.0,38.0,60.0,27.0,56.0,43.0,92.0,88.0,61.904761904761905,68.0,45.0,100.0,91.0,62.5,50.0,28.0,17.857142857142858,82.79569892473118,100.0,100.0,90.42364909675148
2021-01-01,95.0,27.0,65.0,28.0,30.0,79.0,16.0,12.0,21.428571428571427,58.0,49.0,54.0,80.0,66.66666666666667,27.0,30.0,77.38095238095238,35.483870967741936,31.0,15.0,62.434800134830354
2021-01-02,86.0,100.0,60.0,13.0,14.0,100.0,45.0,32.0,98.8095238095238,13.0,45.0,61.0,15.0,45.83333333333334,0.0,14.0,35.714285714285715,32.25806451612903,42.0,14.0,60.322582455960244
2021-01-03,0.0,0.0,34.0,24.0,39.0,27.0,28.0,0.0,19.047619047619047,25.0,42.0,35.0,42.0,29.16666666666667,23.0,39.0,50.0,15.053763440860214,26.0,13.0,35.518285633482186
2021-01-04,0.0,10.0,19.0,10.0,32.0,11.0,12.0,8.0,15.476190476190474,10.0,12.0,29.0,23.0,23.95833333333333,10.0,11.0,13.095238095238097,25.806451612903228,22.0,0.0,20.69671534085699
2021-01-05,54.0,20.0,19.0,21.0,43.0,44.0,23.0,59.0,47.61904761904761,21.0,70.0,19.0,35.0,35.416666666666664,19.0,0.0,41.66666666666666,25.806451612903228,66.0,22.0,47.71629060381496
2021-01-06,41.0,10.0,27.0,10.0,32.0,33.0,58.0,25.0,61.904761904761905,21.0,34.0,19.0,23.0,36.458333333333336,38.0,11.0,54.76190476190475,50.53763440860215,22.0,22.0,43.828997991711816
2021-01-07,82.0,39.0,37.0,30.0,43.0,55.0,47.0,34.0,61.904761904761905,31.0,69.0,48.0,23.0,23.95833333333333,0.0,11.0,41.66666666666666,64.51612903225806,22.0,44.0,56.17613432996602
2021-01-08,28.0,40.0,39.0,84.0,56.0,46.0,60.0,61.0,64.28571428571429,43.0,24.0,69.0,60.0,73.95833333333333,29.0,44.0,100.0,26.88172043010753,57.0,45.0,73.09622274489928
2021-01-09,16.0,12.0,22.0,37.0,26.0,40.0,56.0,20.0,55.952380952380956,25.0,14.0,0.0,0.0,14.583333333333336,23.0,26.0,48.80952380952381,31.182795698924732,26.0,26.0,36.1628464283719
2021-01-10,65.0,23.0,33.0,36.0,64.0,26.0,55.0,30.0,73.80952380952381,25.0,41.0,57.0,27.0,42.708333333333336,23.0,13.0,66.66666666666667,45.161290322580655,39.0,39.0,57.380332034481704
2021-01-11,0.0,19.0,9.0,10.0,0.0,11.0,23.0,0.0,0.0,0.0,12.0,0.0,11.0,35.416666666666664,29.0,11.0,0.0,12.903225806451614,0.0,0.0,12.760368425850112
2021-01-12,27.0,19.0,27.0,30.0,11.0,11.0,12.0,8.0,15.476190476190474,51.0,46.0,19.0,23.0,35.416666666666664,28.0,43.0,0.0,37.63440860215053,44.0,43.0,36.92847120700711
2021-01-13,53.0,29.0,45.0,20.0,32.0,76.0,56.0,25.0,45.23809523809525,61.0,68.0,19.0,57.0,46.875,55.0,72.0,67.85714285714286,50.53763440860215,75.0,21.0,67.832679363282
2021-01-14,53.0,68.0,46.0,100.0,64.0,77.0,57.0,100.0,60.714285714285715,82.0,57.0,66.0,92.0,70.83333333333333,56.0,21.0,54.76190476190475,100.0,65.0,43.0,92.8078263628653
2021-01-15,42.0,41.0,39.0,53.0,56.0,57.0,37.0,35.0,48.80952380952381,65.0,36.0,30.0,36.0,75.0,50.0,22.0,14.285714285714285,52.68817204301075,46.0,45.0,61.30879014337621
2021-01-16,32.0,11.0,11.0,12.0,38.0,13.0,41.0,20.0,36.904761904761905,0.0,0.0,11.0,41.0,97.91666666666669,100.0,86.0,16.666666666666668,15.053763440860214,38.0,39.0,45.90880452456923
2021-01-17,31.0,23.0,21.0,24.0,38.0,26.0,13.0,19.0,35.714285714285715,24.0,0.0,0.0,14.0,68.75,55.0,0.0,16.666666666666668,44.08602150537634,38.0,38.0,36.837265573856385
2021-01-18,39.0,19.0,9.0,50.0,42.0,43.0,22.0,16.0,29.761904761904763,41.0,23.0,19.0,45.0,34.375,37.0,52.0,53.57142857142857,24.731182795698924,21.0,43.0,46.1801092061822
2021-01-19,53.0,29.0,27.0,10.0,21.0,21.0,34.0,8.0,45.23809523809525,10.0,11.0,28.0,11.0,35.416666666666664,19.0,41.0,40.476190476190474,49.46236559139785,0.0,53.0,38.04678271594443
2021-01-20,64.0,55.0,53.0,38.0,41.0,31.0,44.0,24.0,58.33333333333334,68.0,87.0,18.0,33.0,45.83333333333334,45.0,70.0,91.66666666666669,60.21505376344086,41.0,51.0,70.93301598477625
2021-01-21,26.0,19.0,9.0,20.0,11.0,22.0,23.0,16.0,15.476190476190474,0.0,0.0,19.0,11.0,59.375,56.0,21.0,13.095238095238097,11.827956989247312,32.0,22.0,28.314390522098783
