date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13793103448276,0.0,0.0,6.552858911920191
2020-12-13,17.0,0.0,0.0,18.0,0.0,36.0,24.0,19.0,21.0,25.0,0.0,17.0,0.0,17.0,25.274725274725274,22.058823529411764,19.0,24.13793103448276,0.0,0.0,18.615338389662913
2020-12-14,32.0,41.0,19.0,33.0,47.0,0.0,44.0,19.0,39.0,47.0,19.0,16.0,31.632653061224488,17.0,0.0,44.11764705882353,0.0,48.27586206896552,0.0,0.0,32.524561699165034
2020-12-15,17.0,63.0,41.0,18.0,73.0,18.0,47.0,40.0,62.0,74.0,19.0,50.0,48.979591836734684,17.0,73.62637362637362,22.058823529411764,58.0,24.13793103448276,60.256410256410255,19.0,55.29925769157661
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5520948448284213
2020-12-17,53.0,90.0,64.0,55.0,53.0,39.0,25.0,42.0,66.0,52.0,40.0,18.0,34.693877551020414,37.0,26.37362637362637,48.529411764705884,61.0,25.28735632183908,42.307692307692314,0.0,57.07478502151279
2020-12-18,18.0,66.0,67.0,76.0,27.0,39.0,76.0,43.0,22.0,78.0,0.0,0.0,34.693877551020414,19.0,26.37362637362637,100.0,21.0,0.0,21.794871794871803,0.0,48.08816617261922
2020-12-19,18.0,22.0,0.0,38.0,0.0,20.0,25.0,21.0,44.0,53.0,21.0,54.0,0.0,18.0,51.64835164835165,0.0,21.0,0.0,0.0,63.0,30.73300351599805
2020-12-20,70.0,67.0,87.0,96.0,80.0,100.0,100.0,83.0,88.0,79.0,100.0,53.0,85.71428571428571,56.0,76.92307692307692,50.0,83.0,51.72413793103448,21.794871794871803,100.0,100.0
2020-12-21,100.0,64.0,62.0,88.0,100.0,91.0,24.0,40.0,43.0,49.0,39.0,100.0,48.979591836734684,17.0,50.54945054945055,23.529411764705888,100.0,0.0,80.76923076923076,59.0,77.20595262744855
2020-12-22,34.0,64.0,62.0,36.0,75.0,37.0,72.0,41.0,21.0,25.0,20.0,51.0,33.673469387755105,0.0,73.62637362637362,94.11764705882355,40.0,77.01149425287356,80.76923076923076,60.0,65.25498523118455
2020-12-23,51.0,0.0,62.0,89.0,74.0,55.0,99.0,40.0,86.0,51.0,20.0,35.0,100.0,36.0,50.54945054945055,70.58823529411767,59.0,100.0,61.53846153846154,0.0,74.57850308993832
2020-12-24,0.0,0.0,23.0,20.0,0.0,0.0,0.0,23.0,24.0,0.0,45.0,0.0,0.0,20.0,28.57142857142857,0.0,23.0,28.73563218390805,23.07692307692308,22.0,18.34785947976321
2020-12-25,20.0,0.0,0.0,0.0,0.0,22.0,29.0,47.0,0.0,29.0,23.0,0.0,19.387755102040817,21.0,29.67032967032967,0.0,24.0,29.88505747126437,0.0,24.0,20.805668058167434
2020-12-26,18.0,0.0,22.0,19.0,0.0,40.0,51.0,0.0,46.0,81.0,0.0,36.0,17.346938775510207,37.0,0.0,25.0,21.0,0.0,0.0,42.0,29.79714295018929
2020-12-27,33.0,62.0,0.0,0.0,73.0,36.0,73.0,20.0,41.0,48.0,38.0,49.0,16.3265306122449,34.0,0.0,22.058823529411764,38.0,25.28735632183908,20.512820512820515,39.0,43.72494484598968
2020-12-28,16.0,62.0,60.0,100.0,70.0,18.0,69.0,19.0,20.0,71.0,37.0,32.0,78.57142857142857,100.0,47.25274725274726,88.23529411764706,76.0,47.12643678160919,100.0,37.0,75.13536752444917
2020-12-29,16.0,21.0,20.0,0.0,48.0,18.0,24.0,0.0,21.0,0.0,20.0,0.0,0.0,17.0,24.17582417582417,22.058823529411764,0.0,0.0,0.0,39.0,18.99247046664425
2020-12-30,0.0,0.0,21.0,18.0,25.0,0.0,0.0,21.0,21.0,0.0,20.0,34.0,0.0,0.0,0.0,0.0,20.0,50.57471264367816,41.02564102564103,20.0,19.081839983323434
2020-12-31,37.0,0.0,45.0,39.0,27.0,61.0,0.0,21.0,47.0,27.0,42.0,0.0,17.346938775510207,39.0,27.47252747252747,25.0,22.0,27.58620689655172,44.87179487179486,65.0,40.197291267150504
2021-01-01,19.0,25.0,24.0,62.0,0.0,0.0,54.0,23.0,48.0,29.0,0.0,60.0,36.734693877551024,20.0,28.57142857142857,0.0,45.0,28.73563218390805,0.0,22.0,34.35785526457081
2021-01-02,34.0,0.0,0.0,37.0,0.0,0.0,25.0,0.0,22.0,25.0,21.0,35.0,33.673469387755105,36.0,75.82417582417581,25.0,21.0,0.0,0.0,21.0,26.927718436010352
2021-01-03,17.0,22.0,0.0,18.0,0.0,19.0,24.0,20.0,22.0,25.0,40.0,0.0,16.3265306122449,18.0,0.0,0.0,20.0,50.57471264367816,0.0,41.0,23.09326778582005
2021-01-04,0.0,0.0,40.0,0.0,0.0,0.0,0.0,56.0,0.0,25.0,74.0,34.0,16.3265306122449,0.0,24.17582417582417,44.11764705882353,38.0,71.26436781609196,39.74358974358975,55.0,33.87270889078393
2021-01-05,50.0,21.0,41.0,0.0,49.0,37.0,0.0,0.0,42.0,24.0,0.0,50.0,31.632653061224488,34.0,24.17582417582417,22.058823529411764,19.0,0.0,0.0,40.0,31.728906120819364
2021-01-06,33.0,0.0,61.0,35.0,0.0,19.0,24.0,0.0,0.0,24.0,20.0,51.0,15.306122448979592,34.0,24.17582417582417,45.58823529411765,38.0,25.28735632183908,79.48717948717949,0.0,34.60671481610812
2021-01-07,51.0,85.0,20.0,35.0,49.0,55.0,47.0,40.0,82.0,100.0,19.0,51.0,16.3265306122449,87.0,97.8021978021978,23.529411764705888,39.0,49.42528735632184,41.02564102564103,0.0,64.66020666674422
2021-01-08,0.0,21.0,21.0,17.0,0.0,19.0,24.0,19.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.171529259950931
2021-01-09,0.0,22.0,21.0,18.0,0.0,19.0,25.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72413793103448,21.794871794871803,21.0,16.13179215060751
2021-01-10,17.0,22.0,22.0,0.0,51.0,0.0,0.0,42.0,44.0,26.0,41.0,0.0,17.346938775510207,54.0,25.274725274725274,0.0,20.0,51.72413793103448,0.0,40.0,30.974958488655734
2021-01-11,33.0,43.0,0.0,18.0,50.0,56.0,25.0,77.0,42.0,74.0,19.0,17.0,0.0,18.0,48.35164835164835,23.529411764705888,39.0,49.42528735632184,20.512820512820515,56.0,46.383942167470686
2021-01-12,17.0,21.0,0.0,35.0,25.0,18.0,48.0,0.0,42.0,98.0,19.0,0.0,32.6530612244898,17.0,48.35164835164835,0.0,58.0,0.0,60.256410256410255,0.0,35.28834676771919
2021-01-13,49.0,42.0,61.0,35.0,49.0,36.0,23.0,20.0,42.0,0.0,20.0,34.0,31.632653061224488,52.0,73.62637362637362,45.58823529411765,19.0,48.27586206896552,20.512820512820515,19.0,47.15721228509161
2021-01-14,0.0,0.0,41.0,18.0,25.0,0.0,49.0,20.0,0.0,74.0,39.0,0.0,16.3265306122449,0.0,100.0,0.0,39.0,0.0,42.307692307692314,0.0,30.33944897948725
2021-01-15,0.0,63.0,21.0,36.0,50.0,19.0,24.0,20.0,0.0,0.0,41.0,17.0,48.979591836734684,53.0,25.274725274725274,23.529411764705888,40.0,0.0,20.512820512820515,0.0,32.86944703258298
2021-01-16,53.0,22.0,0.0,18.0,77.0,0.0,25.0,20.0,22.0,25.0,0.0,0.0,17.346938775510207,19.0,25.274725274725274,0.0,20.0,51.72413793103448,42.307692307692314,0.0,28.639313502461683
2021-01-17,17.0,21.0,0.0,0.0,0.0,0.0,24.0,63.0,0.0,0.0,20.0,0.0,16.3265306122449,0.0,0.0,0.0,0.0,25.28735632183908,0.0,79.0,17.38132901434141
2021-01-18,16.0,41.0,20.0,0.0,0.0,18.0,24.0,20.0,20.0,24.0,0.0,0.0,0.0,17.0,0.0,23.529411764705888,19.0,0.0,0.0,19.0,17.11404778296706
2021-01-19,33.0,42.0,0.0,18.0,0.0,19.0,0.0,100.0,21.0,0.0,99.0,17.0,16.3265306122449,0.0,0.0,23.529411764705888,0.0,98.85057471264368,20.512820512820515,59.0,37.11788583031065
2021-01-20,63.0,60.0,59.0,34.0,47.0,17.0,68.0,19.0,40.0,23.0,0.0,16.0,30.612244897959183,17.0,0.0,42.647058823529406,55.0,0.0,19.23076923076923,0.0,39.94945046154832
2021-01-21,32.0,82.0,100.0,51.0,0.0,36.0,46.0,20.0,82.0,99.0,19.0,33.0,16.3265306122449,34.0,94.50549450549453,22.058823529411764,77.0,0.0,39.74358974358975,0.0,57.82356140845814
