date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-10-05,71.0,55.0,52.0,77.0,86.0,86.0,88.0,45.0,44.0,27.0,58.163265306122454,55.0,85.71428571428571,34.0,49.0,40.81632653061224,40.0,58.0,33.0,42.708333333333336,70.00128299826663
2020-10-06,64.0,75.0,85.0,51.0,68.0,59.0,71.0,67.0,53.0,73.0,83.6734693877551,43.0,56.122448979591844,35.0,58.0,93.87755102040815,61.0,77.0,37.0,53.125,78.47023312025708
2020-10-07,95.0,71.0,62.0,74.0,38.0,78.0,75.0,72.0,53.0,68.0,87.75510204081633,52.0,38.775510204081634,56.0,78.0,36.734693877551024,45.0,63.0,37.0,52.08333333333334,76.51748863912954
2020-10-08,50.0,58.0,85.0,73.0,73.0,78.0,96.0,67.0,76.0,82.0,64.28571428571429,48.0,52.04081632653061,100.0,74.0,62.24489795918368,41.0,95.0,64.0,73.95833333333333,87.7050751293162
2020-10-09,49.0,47.0,72.0,47.0,47.0,47.0,54.0,50.0,72.0,39.0,69.38775510204081,51.0,36.734693877551024,47.0,40.0,50.0,45.0,24.0,25.0,37.5,58.96279885807875
2020-10-10,46.0,34.0,66.0,77.0,61.0,68.0,88.0,64.0,50.0,62.0,91.83673469387756,60.0,70.40816326530613,81.0,67.0,52.04081632653061,62.0,64.0,38.0,66.66666666666667,78.79024351095906
2020-10-11,78.0,69.0,97.0,63.0,88.0,100.0,91.0,89.0,60.0,61.0,96.93877551020408,74.0,100.0,64.0,100.0,94.89795918367346,100.0,82.0,60.0,42.708333333333336,100.0
2020-10-12,72.0,65.0,42.0,45.0,86.0,51.0,62.0,91.0,64.0,57.0,45.91836734693877,54.0,59.18367346938776,77.0,64.0,91.83673469387756,55.0,52.0,67.0,36.458333333333336,76.83095204279196
2020-10-13,33.0,18.0,54.0,36.0,45.0,35.0,46.0,85.0,27.0,56.0,30.612244897959183,40.0,48.979591836734684,35.0,22.0,53.061224489795926,35.0,42.0,54.0,32.291666666666664,51.40773420922165
2020-10-14,89.0,55.0,69.0,76.0,100.0,66.0,72.0,59.0,46.0,61.0,81.63265306122447,58.0,76.53061224489795,45.0,72.0,42.857142857142854,47.0,65.0,39.0,67.70833333333333,79.95608238855206
2020-10-15,79.0,43.0,48.0,74.0,94.0,69.0,59.0,33.0,52.0,69.0,78.57142857142857,84.0,51.020408163265316,74.0,80.0,50.0,57.0,93.0,48.0,100.0,82.92793931998979
2020-10-16,52.0,64.0,65.0,48.0,71.0,76.0,40.0,46.0,75.0,36.0,50.0,63.0,48.979591836734684,48.0,74.0,52.04081632653061,55.0,81.0,9.0,75.0,70.10175813001155
2020-10-17,87.0,95.0,68.0,55.0,67.0,80.0,38.0,65.0,79.0,46.0,62.24489795918368,82.0,71.42857142857143,44.0,68.0,78.57142857142857,38.0,69.0,82.0,50.0,82.28548981758722
2020-10-18,90.0,58.0,100.0,46.0,64.0,65.0,100.0,96.0,100.0,84.0,84.6938775510204,75.0,45.91836734693877,86.0,55.0,81.63265306122447,50.0,60.0,100.0,63.54166666666666,93.43337199927562
2020-10-19,61.0,59.0,44.0,90.0,43.0,92.0,66.0,68.0,73.0,40.0,86.73469387755102,61.0,81.63265306122447,38.0,87.0,62.24489795918368,54.0,91.0,49.0,68.75,81.67186817747194
2020-10-20,73.0,66.0,60.0,60.0,51.0,57.0,79.0,87.0,75.0,62.0,62.24489795918368,68.0,45.91836734693877,82.0,71.0,71.42857142857143,44.0,48.0,64.0,46.875,79.07054959316284
